,method,score,freq,dpoints,building_id
3,frac_cyc,0.3983888412480573,60,8760,393
0,normal,-1.2450269800092415,60,8760,387
1,normal_cyc,-1.2465846138701473,60,8760,387
2,frac,-1.2135712979698905,60,8760,387
3,frac_cyc,-1.1132342166834372,60,8760,387
0,normal,-inf,15,72768,76
1,normal_cyc,-inf,15,72768,76
2,frac,-inf,15,72768,76
3,frac_cyc,-inf,15,72768,76
0,normal,0.8946205176309986,60,8760,378
1,normal_cyc,0.8563257696427636,60,8760,378
2,frac,0.8832848655554919,60,8760,378
3,frac_cyc,0.889984443300538,60,8760,378
0,normal,-2.9908025859749516,15,53815,62
1,normal_cyc,-4.693802881348619,15,53815,62
2,frac,-3.541784220659527,15,53815,62
3,frac_cyc,-3.4262767885693424,15,53815,62
0,normal,0.8427474989295118,60,8760,436
1,normal_cyc,0.8166800434140302,60,8760,436
2,frac,0.8275766525713976,60,8760,436
3,frac_cyc,0.8337334796211826,60,8760,436
0,normal,0.8054755512684524,60,8760,350
1,normal_cyc,0.8080171520356516,60,8760,350
2,frac,0.7767797099025976,60,8760,350
3,frac_cyc,0.8244656264296347,60,8760,350
0,normal,0.8366925778626001,60,8760,344
1,normal_cyc,0.793316444039852,60,8760,344
2,frac,0.8250248884823196,60,8760,344
3,frac_cyc,0.8328948235052996,60,8760,344
0,normal,0.7600097621668218,60,8760,422
1,normal_cyc,0.683928345830877,60,8760,422
2,frac,0.671578245655104,60,8760,422
3,frac_cyc,0.6971317914956594,60,8760,422
0,normal,0.34170614327437243,15,53761,66
1,normal_cyc,0.2582198709945411,15,53761,66
2,frac,0.35072723297209757,15,53761,66
3,frac_cyc,0.3442325306162656,15,53761,66
0,normal,0.8666673984794988,60,8760,368
1,normal_cyc,0.8444226697318583,60,8760,368
2,frac,0.8484228853047636,60,8760,368
3,frac_cyc,0.8716155643438778,60,8760,368
0,normal,-inf,15,51953,72
1,normal_cyc,-inf,15,51953,72
2,frac,-inf,15,51953,72
3,frac_cyc,-inf,15,51953,72
0,normal,-0.4749980127506965,60,8760,426
1,normal_cyc,-0.16006011952995153,60,8760,426
2,frac,-0.3020483768031278,60,8760,426
3,frac_cyc,-0.25574980921038554,60,8760,426
0,normal,0.8100692344515231,60,8760,340
1,normal_cyc,0.8340963687773634,60,8760,340
2,frac,0.8303685114905872,60,8760,340
3,frac_cyc,0.855094143524706,60,8760,340
0,normal,0.8456565028983339,60,8760,354
1,normal_cyc,0.8345760205751634,60,8760,354
2,frac,0.8189977588234584,60,8760,354
3,frac_cyc,0.8524895617945981,60,8760,354
0,normal,0.4871504098432792,60,8760,432
1,normal_cyc,0.4937040178459228,60,8760,432
2,frac,0.415478249259856,60,8760,432
3,frac_cyc,0.40987755692287503,60,8760,432
0,normal,-0.788440032484758,60,8760,99
1,normal_cyc,-0.8918773235458483,60,8760,99
2,frac,-0.6929109799728579,60,8760,99
3,frac_cyc,-0.6007110751148604,60,8760,99
0,normal,-18.73061714037162,60,8760,383
1,normal_cyc,-20.056628693673968,60,8760,383
2,frac,-19.403990502585856,60,8760,383
3,frac_cyc,-18.30648096756945,60,8760,383
0,normal,0.9162060856456608,60,8760,397
1,normal_cyc,0.907693729290129,60,8760,397
2,frac,0.9201546569574224,60,8760,397
3,frac_cyc,0.9198164448716901,60,8760,397
0,normal,-1.9882249129681762,60,8760,142
1,normal_cyc,-1.9879369913442264,60,8760,142
2,frac,-2.125790355634605,60,8760,142
3,frac_cyc,-2.0764484200272593,60,8760,142
0,normal,-2.045943872718168,60,8760,156
1,normal_cyc,-2.06094765583308,60,8760,156
2,frac,-2.0854648164722875,60,8760,156
3,frac_cyc,-1.9970958121624989,60,8760,156
0,normal,-0.5116790809980104,60,8760,181
1,normal_cyc,-0.6928558084659109,60,8760,181
2,frac,-0.5561864023387524,60,8760,181
3,frac_cyc,-0.6050800693120983,60,8760,181
0,normal,0.7189466720123359,60,8760,195
1,normal_cyc,0.6857597931385094,60,8760,195
2,frac,0.6690914741778689,60,8760,195
3,frac_cyc,0.6988028049679879,60,8760,195
0,normal,-4.010731880676538,60,8760,208
1,normal_cyc,-3.9104683366902084,60,8760,208
2,frac,-4.170658134318873,60,8760,208
3,frac_cyc,-3.8343280198495364,60,8760,208
0,normal,0.9244317357759881,60,8760,552
1,normal_cyc,0.9290953820551453,60,8760,552
2,frac,0.9238835111613211,60,8760,552
3,frac_cyc,0.9045924479050382,60,8760,552
0,normal,-5.551776409465019,60,8760,234
1,normal_cyc,-4.896082120246638,60,8760,234
2,frac,-4.209763701036332,60,8760,234
3,frac_cyc,-5.318299290806994,60,8760,234
0,normal,-1.2350694805248752,60,8760,220
1,normal_cyc,-1.1394120228614557,60,8760,220
2,frac,-1.1397056614191665,60,8760,220
3,frac_cyc,-1.0867170139794475,60,8760,220
0,normal,0.8711848414520594,60,8760,546
1,normal_cyc,0.8679758697506542,60,8760,546
2,frac,0.8557894787621174,60,8760,546
3,frac_cyc,0.887547046017413,60,8760,546
0,normal,0.6460073265138884,60,8784,591
1,normal_cyc,0.6730190786277886,60,8784,591
2,frac,0.6149759728799299,60,8784,591
3,frac_cyc,0.6693807720560101,60,8784,591
0,normal,0.7310554094305971,60,8784,585
1,normal_cyc,0.7596956844596341,60,8784,585
2,frac,0.7654088800123396,60,8784,585
3,frac_cyc,0.7813068688741001,60,8784,585
0,normal,0.4407551577599543,60,8784,584
1,normal_cyc,0.515589475316934,60,8784,584
2,frac,0.527752607432196,60,8784,584
3,frac_cyc,0.5047889207927778,60,8784,584
0,normal,0.7096665372596592,60,8784,590
1,normal_cyc,0.7480610088271418,60,8784,590
2,frac,0.7417577974795789,60,8784,590
3,frac_cyc,0.7767650183705993,60,8784,590
0,normal,0.8240027948640738,60,8760,221
1,normal_cyc,0.8237534736435547,60,8760,221
2,frac,0.832637813144023,60,8760,221
3,frac_cyc,0.8341422413078334,60,8760,221
0,normal,0.9380334463173051,60,8760,547
1,normal_cyc,0.911633220504645,60,8760,547
2,frac,0.9134851220560396,60,8760,547
3,frac_cyc,0.935135084920918,60,8760,547
0,normal,0.8804552245851182,60,8760,553
1,normal_cyc,0.8816882774073248,60,8760,553
2,frac,0.8885853376136564,60,8760,553
3,frac_cyc,0.9041180993737703,60,8760,553
0,normal,0.5564776476044422,60,8760,235
1,normal_cyc,0.5466003567145583,60,8760,235
2,frac,0.6076866149723236,60,8760,235
3,frac_cyc,0.6513336832740855,60,8760,235
0,normal,0.7157476868978241,60,8760,209
1,normal_cyc,0.6591075197451416,60,8760,209
2,frac,0.6939345263147575,60,8760,209
3,frac_cyc,0.6857432946239318,60,8760,209
0,normal,0.7593768522004913,60,8760,194
1,normal_cyc,0.7615936417391584,60,8760,194
2,frac,0.7274562646303392,60,8760,194
3,frac_cyc,0.7892105305335149,60,8760,194
0,normal,0.9371978485275471,60,8760,180
1,normal_cyc,0.9498034861113289,60,8760,180
2,frac,0.9431908862592341,60,8760,180
3,frac_cyc,0.9425856168971003,60,8760,180
0,normal,-0.08902992418716589,60,8760,157
1,normal_cyc,-0.4103561558984474,60,8760,157
2,frac,-0.05019093732864532,60,8760,157
3,frac_cyc,-0.100893513075497,60,8760,157
0,normal,-1.8166136786433644,60,8760,143
1,normal_cyc,-1.7158793871325062,60,8760,143
2,frac,-1.7951821066310796,60,8760,143
3,frac_cyc,-2.145114212284724,60,8760,143
0,normal,0.8644503352080195,60,8760,396
1,normal_cyc,0.8500445669967772,60,8760,396
2,frac,0.8552698928812149,60,8760,396
3,frac_cyc,0.8675986061785149,60,8760,396
0,normal,-1.876741483100455,60,8760,98
1,normal_cyc,-1.9584354694666142,60,8760,98
2,frac,-2.0494735172096927,60,8760,98
3,frac_cyc,-2.070145081330927,60,8760,98
0,normal,0.5151205944406319,60,8760,382
1,normal_cyc,0.5509068949710065,60,8760,382
2,frac,0.5830835845651811,60,8760,382
3,frac_cyc,0.6116964152940484,60,8760,382
0,normal,0.5354541255920019,60,8760,355
1,normal_cyc,0.5459262129190338,60,8760,355
2,frac,0.5639614302159052,60,8760,355
3,frac_cyc,0.6048589335699959,60,8760,355
0,normal,0.9319201813800412,60,8760,433
1,normal_cyc,0.9251974717423961,60,8760,433
2,frac,0.9367223555779278,60,8760,433
3,frac_cyc,0.9398952210908279,60,8760,433
0,normal,0.9512313386191102,60,8760,427
1,normal_cyc,0.9430071755690433,60,8760,427
2,frac,0.951067162295819,60,8760,427
3,frac_cyc,0.9531989249266175,60,8760,427
0,normal,0.7062371449883983,60,8760,341
1,normal_cyc,0.667457095666786,60,8760,341
2,frac,0.7085967564497594,60,8760,341
3,frac_cyc,0.7253967715323855,60,8760,341
0,normal,0.7279130821624301,60,8760,369
1,normal_cyc,0.6154340902648808,60,8760,369
2,frac,0.6985683773178656,60,8760,369
3,frac_cyc,0.713844428159243,60,8760,369
0,normal,-11.517164347473633,15,40857,73
1,normal_cyc,-19.54864932562369,15,40857,73
2,frac,-12.224111520139111,15,40857,73
3,frac_cyc,-16.738774075678762,15,40857,73
0,normal,0.8816127342082796,15,65424,67
1,normal_cyc,0.8839385833550906,15,65424,67
2,frac,0.8769148336295134,15,65424,67
3,frac_cyc,0.8865672733505104,15,65424,67
0,normal,0.817980657494004,15,51863,71
1,normal_cyc,0.8024373465703167,15,51863,71
2,frac,0.8315186782420019,15,51863,71
3,frac_cyc,0.8273428890597876,15,51863,71
0,normal,-5.140404477503089,60,8760,419
1,normal_cyc,-4.968693951838608,60,8760,419
2,frac,-5.2083627108391415,60,8760,419
3,frac_cyc,-5.249806431486636,60,8760,419
0,normal,-inf,15,90850,65
1,normal_cyc,-inf,15,90850,65
2,frac,-inf,15,90850,65
3,frac_cyc,-inf,15,90850,65
0,normal,0.9459399634922817,60,8784,431
1,normal_cyc,0.9494923642234284,60,8784,431
2,frac,0.9428912130976845,60,8784,431
3,frac_cyc,0.9528335832249887,60,8784,431
0,normal,0.8482627453228065,60,8760,357
1,normal_cyc,0.8467883746320585,60,8760,357
2,frac,0.838731015570776,60,8760,357
3,frac_cyc,0.8717629229231998,60,8760,357
0,normal,0.870868957407109,60,8760,343
1,normal_cyc,0.8485639531535089,60,8760,343
2,frac,0.8708590546192976,60,8760,343
3,frac_cyc,0.869894786674592,60,8760,343
0,normal,0.6055478847604273,60,8760,425
1,normal_cyc,0.5760933647556179,60,8760,425
2,frac,0.5527591166488949,60,8760,425
3,frac_cyc,0.5513213339850755,60,8760,425
0,normal,-0.5664166144719007,15,45997,59
1,normal_cyc,-0.5451517649394463,15,45997,59
2,frac,-0.7457034698593008,15,45997,59
3,frac_cyc,-0.9137456393517676,15,45997,59
0,normal,0.6321640347149463,60,8760,394
1,normal_cyc,0.6542127708668376,60,8760,394
2,frac,0.6628896071219144,60,8760,394
3,frac_cyc,0.5862925248317047,60,8760,394
0,normal,0.9037624448528111,60,8760,380
1,normal_cyc,0.8970113574666385,60,8760,380
2,frac,0.9037489660302499,60,8760,380
3,frac_cyc,0.907115392769942,60,8760,380
0,normal,-11.09428115025035,60,8760,169
1,normal_cyc,-10.170235348798988,60,8760,169
2,frac,-7.353290378119641,60,8760,169
3,frac_cyc,-9.540835696657568,60,8760,169
0,normal,-0.8693826790571014,60,8760,155
1,normal_cyc,-0.9313158337680558,60,8760,155
2,frac,-0.9116888000556366,60,8760,155
3,frac_cyc,-0.8421007331108157,60,8760,155
0,normal,-1.7500393247889574,60,8760,141
1,normal_cyc,-1.9319908345626204,60,8760,141
2,frac,-1.7690228310211658,60,8760,141
3,frac_cyc,-1.8171409967554157,60,8760,141
0,normal,-2.1134758431023313,60,8760,196
1,normal_cyc,-2.00680150645126,60,8760,196
2,frac,-2.2400468883757974,60,8760,196
3,frac_cyc,-2.1170127897826747,60,8760,196
0,normal,0.617575807176041,60,8760,182
1,normal_cyc,0.644064522159274,60,8760,182
2,frac,0.608303647237059,60,8760,182
3,frac_cyc,0.6782140478014628,60,8760,182
0,normal,0.4519284189844594,60,8784,579
1,normal_cyc,0.5233319532488019,60,8784,579
2,frac,0.5777515941908564,60,8784,579
3,frac_cyc,0.4657873126525147,60,8784,579
0,normal,0.9264334792057203,60,8760,545
1,normal_cyc,0.9045155195979534,60,8760,545
2,frac,0.897219439144457,60,8760,545
3,frac_cyc,0.8788869433868034,60,8760,545
0,normal,-2.138084869620975,60,8760,223
1,normal_cyc,-2.360900393279114,60,8760,223
2,frac,-2.3749896048116965,60,8760,223
3,frac_cyc,-2.5141071280409832,60,8760,223
0,normal,0.8438485129273863,60,8760,237
1,normal_cyc,0.8337465564759019,60,8760,237
2,frac,0.8505132018792279,60,8760,237
3,frac_cyc,0.8331222643746168,60,8760,237
0,normal,0.9287518738946233,60,8760,551
1,normal_cyc,0.9290345295516979,60,8760,551
2,frac,0.9258736701374661,60,8760,551
3,frac_cyc,0.9240004436964755,60,8760,551
0,normal,0.7977739662610607,60,8784,586
1,normal_cyc,0.8281490699246433,60,8784,586
2,frac,0.8250742107144355,60,8784,586
3,frac_cyc,0.8358182528648527,60,8784,586
0,normal,0.8642549093944557,60,8784,592
1,normal_cyc,0.8022419632161442,60,8784,592
2,frac,0.8521983396674633,60,8784,592
3,frac_cyc,0.8380791098312272,60,8784,592
0,normal,0.775970914391373,60,8784,593
1,normal_cyc,0.7354569228107037,60,8784,593
2,frac,0.7623730119068518,60,8784,593
3,frac_cyc,0.7755516374107413,60,8784,593
0,normal,0.7542946011200666,60,8784,587
1,normal_cyc,0.765440933094318,60,8784,587
2,frac,0.7869023353108215,60,8784,587
3,frac_cyc,0.8097008607420814,60,8784,587
0,normal,0.7115958694086688,60,8760,236
1,normal_cyc,0.7235538500105955,60,8760,236
2,frac,0.7182118714672917,60,8760,236
3,frac_cyc,0.7546093510290276,60,8760,236
0,normal,0.9510704018094464,60,8760,550
1,normal_cyc,0.950126011842037,60,8760,550
2,frac,0.9498117103567127,60,8760,550
3,frac_cyc,0.9466922927674545,60,8760,550
0,normal,0.710622259324114,60,8760,544
1,normal_cyc,0.6367487421803676,60,8760,544
2,frac,0.6597414313948984,60,8760,544
3,frac_cyc,0.6572022686270723,60,8760,544
0,normal,0.5533567490488992,60,8760,222
1,normal_cyc,0.5591275034511779,60,8760,222
2,frac,0.5246741832532884,60,8760,222
3,frac_cyc,0.6505028567324647,60,8760,222
0,normal,0.7535375902933755,60,8784,578
1,normal_cyc,0.7003882119276056,60,8784,578
2,frac,0.747152043838247,60,8784,578
3,frac_cyc,0.7332918251996041,60,8784,578
0,normal,-1.9284475348967507,60,8760,183
1,normal_cyc,-1.9082085852440418,60,8760,183
2,frac,-2.168770656382014,60,8760,183
3,frac_cyc,-2.147368629282765,60,8760,183
0,normal,-2.5886946526977437,60,8760,197
1,normal_cyc,-2.113986722994193,60,8760,197
2,frac,-2.90019366067861,60,8760,197
3,frac_cyc,-2.3616640818051757,60,8760,197
0,normal,-1.7065700686141843,60,8760,140
1,normal_cyc,-1.657643525752439,60,8760,140
2,frac,-1.7114436143000804,60,8760,140
3,frac_cyc,-1.6291692755556542,60,8760,140
0,normal,-10.568177009961914,60,8760,154
1,normal_cyc,-9.447075126098328,60,8760,154
2,frac,-6.445203147777954,60,8760,154
3,frac_cyc,-9.713949467968929,60,8760,154
0,normal,0.8827902545896,60,8760,168
1,normal_cyc,0.8674975809348957,60,8760,168
2,frac,0.8823849028677048,60,8760,168
3,frac_cyc,0.8883699096935647,60,8760,168
0,normal,0.8334868611598527,60,8784,381
1,normal_cyc,0.8319166688257819,60,8784,381
2,frac,0.834837029513187,60,8784,381
3,frac_cyc,0.8466737920968148,60,8784,381
0,normal,0.7002984425295586,60,8760,395
1,normal_cyc,0.7293490197189859,60,8760,395
2,frac,0.650670383697674,60,8760,395
3,frac_cyc,0.8069778761471443,60,8760,395
0,normal,0.9005493229252434,60,8760,342
1,normal_cyc,0.8993796826836361,60,8760,342
2,frac,0.888275539122758,60,8760,342
3,frac_cyc,0.9052875719154757,60,8760,342
0,normal,-inf,15,62496,58
1,normal_cyc,-inf,15,62496,58
2,frac,-inf,15,62496,58
3,frac_cyc,-inf,15,62496,58
0,normal,0.9164234147868268,60,8760,424
1,normal_cyc,0.9166151870185959,60,8760,424
2,frac,0.9254060198104801,60,8760,424
3,frac_cyc,0.9168426486393244,60,8760,424
0,normal,0.5897886431110198,60,8760,430
1,normal_cyc,0.5903779725464142,60,8760,430
2,frac,0.5419659517069843,60,8760,430
3,frac_cyc,0.5942373094478974,60,8760,430
0,normal,0.8115707741940851,60,8760,356
1,normal_cyc,0.8362383726765116,60,8760,356
2,frac,0.8213344254588903,60,8760,356
3,frac_cyc,0.835947700111624,60,8760,356
0,normal,-inf,15,68723,64
1,normal_cyc,-inf,15,68723,64
2,frac,-inf,15,68723,64
3,frac_cyc,-inf,15,68723,64
0,normal,0.8309551969880291,60,8760,418
1,normal_cyc,0.8295016893296405,60,8760,418
2,frac,0.825807802087089,60,8760,418
3,frac_cyc,0.8585205188673792,60,8760,418
0,normal,0.8005239576234745,15,53687,70
1,normal_cyc,0.8010717109740932,15,53687,70
2,frac,0.8006908186380945,15,53687,70
3,frac_cyc,0.8190239329694546,15,53687,70
0,normal,0.4074167055403858,60,8760,457
1,normal_cyc,0.19288100635208877,60,8760,457
2,frac,0.18110217385040348,60,8760,457
3,frac_cyc,0.3297109374401419,60,8760,457
0,normal,0.656534265300437,60,8760,325
1,normal_cyc,0.48127731326222506,60,8760,325
2,frac,0.5384446389170545,60,8760,325
3,frac_cyc,0.6188728115984449,60,8760,325
0,normal,0.6216422800296441,60,8760,443
1,normal_cyc,0.625459010437151,60,8760,443
2,frac,0.6233479766803725,60,8760,443
3,frac_cyc,0.7208814247820634,60,8760,443
0,normal,0.7608692273802352,15,106839,17
1,normal_cyc,0.6363945140785898,15,106839,17
2,frac,0.750877634726961,15,106839,17
3,frac_cyc,0.7485537939938377,15,106839,17
0,normal,-1.5705337405332003,60,8760,319
1,normal_cyc,-1.5319526608279361,60,8760,319
2,frac,-1.5866397136268977,60,8760,319
3,frac_cyc,-1.7465068747398815,60,8760,319
0,normal,0.790448677378007,60,8760,494
1,normal_cyc,0.8078054017242775,60,8760,494
2,frac,0.7952318015029374,60,8760,494
3,frac_cyc,0.83146383516493,60,8760,494
0,normal,0.9673445014104122,60,8760,480
1,normal_cyc,0.9679900563221172,60,8760,480
2,frac,0.9653456328024056,60,8760,480
3,frac_cyc,0.9650531245165495,60,8760,480
0,normal,-1.4782398678909199,60,8760,133
1,normal_cyc,-1.5863733561495321,60,8760,133
2,frac,-1.402152649130542,60,8760,133
3,frac_cyc,-1.321859276258863,60,8760,133
0,normal,-1.2587168804950217,60,8760,127
1,normal_cyc,-1.1708004227157243,60,8760,127
2,frac,-1.2779084572676846,60,8760,127
3,frac_cyc,-1.1929202509617247,60,8760,127
0,normal,0.8983565930825065,60,8760,523
1,normal_cyc,0.8750807077450461,60,8760,523
2,frac,0.8648218573662885,60,8760,523
3,frac_cyc,0.9052899755507381,60,8760,523
0,normal,0.6570194289311578,60,8760,245
1,normal_cyc,0.5173924106864528,60,8760,245
2,frac,0.6457879500678597,60,8760,245
3,frac_cyc,0.6712457054106256,60,8760,245
0,normal,0.8105482787647346,60,8760,251
1,normal_cyc,0.8320710656832624,60,8760,251
2,frac,0.8089517746044261,60,8760,251
3,frac_cyc,0.8275661459723925,60,8760,251
0,normal,0.7613765191778531,60,8760,537
1,normal_cyc,0.7718692370818356,60,8760,537
2,frac,0.740850644216355,60,8760,537
3,frac_cyc,0.7641962216661753,60,8760,537
0,normal,0.5381549216884338,60,8760,279
1,normal_cyc,0.6049318642408197,60,8760,279
2,frac,0.5692631992679207,60,8760,279
3,frac_cyc,0.5393767673677001,60,8760,279
0,normal,0.6855906376229044,60,8784,286
1,normal_cyc,0.638539266156221,60,8784,286
2,frac,0.6021144605071791,60,8784,286
3,frac_cyc,0.5451581793313877,60,8784,286
0,normal,0.7960254294775533,60,8760,292
1,normal_cyc,0.8142380640736924,60,8760,292
2,frac,0.7956694793340987,60,8760,292
3,frac_cyc,0.8041551341323873,60,8760,292
0,normal,0.8035286056956294,60,8760,293
1,normal_cyc,0.7859301140412833,60,8760,293
2,frac,0.808156993127234,60,8760,293
3,frac_cyc,0.8162836708921288,60,8760,293
0,normal,0.7810660752258077,60,8760,287
1,normal_cyc,0.8066766520375853,60,8760,287
2,frac,0.8023793446256319,60,8760,287
3,frac_cyc,0.8133077947003765,60,8760,287
0,normal,0.8293339982518216,60,8760,278
1,normal_cyc,0.8467892564541022,60,8760,278
2,frac,0.8252154114788394,60,8760,278
3,frac_cyc,0.8512476325859158,60,8760,278
0,normal,0.31821710463655506,60,8760,250
1,normal_cyc,0.3593544376715216,60,8760,250
2,frac,0.29783704911022224,60,8760,250
3,frac_cyc,0.40744908849431744,60,8760,250
0,normal,0.9447044992657682,60,8760,536
1,normal_cyc,0.9230412396756322,60,8760,536
2,frac,0.9246360685063955,60,8760,536
3,frac_cyc,0.9229316814226269,60,8760,536
0,normal,0.4403910952194343,60,8760,522
1,normal_cyc,0.419403891199488,60,8760,522
2,frac,0.44462944210657607,60,8760,522
3,frac_cyc,0.5805052975212238,60,8760,522
0,normal,0.8920749419839398,60,8760,244
1,normal_cyc,0.8743286542706068,60,8760,244
2,frac,0.8759115547559182,60,8760,244
3,frac_cyc,0.8848845122506622,60,8760,244
0,normal,-1.5360199587193009,60,8760,126
1,normal_cyc,-1.4743294859681262,60,8760,126
2,frac,-1.3374842710025299,60,8760,126
3,frac_cyc,-1.3267049035254772,60,8760,126
